Date,High,Low
2002/09/24,60.35,60.35
2002/09/25,57.45,57.45
2002/09/26,55.72,55.72
2002/09/27,56.95,56.95
2002/09/30,61.34,61.34
2002/10/01,57.67,57.67
2002/10/02,57.06,57.06
2002/10/03,58.9,58.9
2002/10/04,60.66,60.66
2002/10/07,61.9,61.9
2002/10/08,61.17,61.17
2002/10/09,58.2,58.2
2002/10/10,52.28,52.28
2002/10/11,49.61,49.61
2002/10/14,51.35,51.35
2002/10/15,48.42,48.42
2002/10/16,51.51,51.51
2002/10/17,51.1,51.1
2002/10/18,51.73,51.73
2002/10/21,50.94,50.94
2002/10/22,51.22,51.22
2002/10/23,52.16,52.16
2002/10/24,50.29,50.29
2002/10/25,48.68,48.68
2002/10/28,46.91,46.91
2002/10/29,49.1,49.1
2002/10/30,46.85,46.85
2002/10/31,45.07,45.07
2002/11/01,44.79,44.79
2002/11/04,43.36,43.36
2002/11/05,43.23,43.23
2002/11/06,44.58,44.58
2002/11/07,46.62,46.62
2002/11/08,47.69,47.69
2002/11/11,48.78,48.78
2002/11/12,46.06,46.06
2002/11/13,46.15,46.15
2002/11/14,44.23,44.23
2002/11/15,41.69,41.69
2002/11/18,40.23,40.23
2002/11/19,39.31,39.31
2002/11/20,38.13,38.13
2002/11/21,35.64,35.64
2002/11/22,34.8,34.8
2002/11/25,34.63,34.63
2002/11/26,36.58,36.58
2002/11/27,34.63,34.63
2002/11/29,35.83,35.83
2002/12/02,36.76,36.76
2002/12/03,39.76,39.76
2002/12/04,39.48,39.48
2002/12/05,42.42,42.42
2002/12/06,42.72,42.72
2002/12/09,47.1,47.1
2002/12/10,45.25,45.25
2002/12/11,43.6,43.6
2002/12/12,44.31,44.31
2002/12/13,44.66,44.66
2002/12/16,42.47,42.47
2002/12/17,42.68,42.68
2002/12/18,45.53,45.53
2002/12/19,50.51,50.51
2002/12/20,47.95,47.95
2002/12/23,46.69,46.69
2002/12/24,46.69,46.69
2002/12/26,46.69,46.69
2002/12/27,50.25,50.25
2002/12/30,51.21,51.21
2002/12/31,51.21,51.21
2003/01/02,46.51,46.51
2003/01/03,45.33,45.33
2003/01/06,44.59,44.59
2003/01/07,44.87,44.87
2003/01/08,45.72,45.72
2003/01/09,43.93,43.93
2003/01/10,41.41,41.41
2003/01/13,40.59,40.59
2003/01/14,39.82,39.82
2003/01/15,39.62,39.62
2003/01/16,38.33,38.33
2003/01/17,41.46,41.46
2003/01/21,45.96,45.96
2003/01/22,48.85,48.85
2003/01/23,47.57,47.57
2003/01/24,47.16,47.16
2003/01/27,53.14,53.14
2003/01/28,52.41,52.41
2003/01/29,51.29,51.29
2003/01/30,47.19,47.19
2003/01/31,44.35,44.35
2003/02/03,42.54,42.54
2003/02/04,47.24,47.24
2003/02/05,45.26,45.26
2003/02/06,46.86,46.86
2003/02/07,46.4,46.4
2003/02/10,45.79,45.79
2003/02/11,43.25,43.25
2003/02/12,44.37,44.37
2003/02/13,44.4,44.4
2003/02/14,42.53,42.53
2003/02/18,40.31,40.31
2003/02/19,41.3,41.3
2003/02/20,41.71,41.71
2003/02/21,40.69,40.69
2003/02/24,44.66,44.66
2003/02/25,49.33,49.33
2003/02/26,48.11,48.11
2003/02/27,46.71,46.71
2003/02/28,44.5,44.5
2003/03/03,43.91,43.91
2003/03/04,44.61,44.61
2003/03/05,43.65,43.65
2003/03/06,43.85,43.85
2003/03/07,45.01,45.01
2003/03/10,47.17,47.17
2003/03/11,45.24,45.24
2003/03/12,50.04,50.04
2003/03/13,45.98,45.98
2003/03/14,46.95,46.95
2003/03/17,50.33,50.33
2003/03/18,52.23,52.23
2003/03/19,52.88,52.88
2003/03/20,50.45,50.45
2003/03/21,45.84,45.84
2003/03/24,50.15,50.15
2003/03/25,49.74,49.74
2003/03/26,48.06,48.06
2003/03/27,46.61,46.61
2003/03/28,45.9,45.9
2003/03/31,48.27,48.27
2003/04/01,46.74,46.74
2003/04/02,45.03,45.03
2003/04/03,45.69,45.69
2003/04/04,43.98,43.98
2003/04/07,41.43,41.43
2003/04/08,40.59,40.59
2003/04/09,39.21,39.21
2003/04/10,38.45,38.45
2003/04/11,37.5,37.5
2003/04/14,34.81,34.81
2003/04/15,32.96,32.96
2003/04/16,32.76,32.76
2003/04/17,32.6,32.6
2003/04/21,32.6,32.6
2003/04/22,33.13,33.13
2003/04/23,32.16,32.16
2003/04/24,32.41,32.41
2003/04/25,33.22,33.22
2003/04/28,32.11,32.11
2003/04/29,32.55,32.55
2003/04/30,31.8,31.8
2003/05/01,31.8,31.8
2003/05/02,31.72,31.72
2003/05/05,31.02,31.02
2003/05/06,30.09,30.09
2003/05/07,30.64,30.64
2003/05/08,34.02,34.02
2003/05/09,32.89,32.89
2003/05/12,33.27,33.27
2003/05/13,32.65,32.65
2003/05/14,31.23,31.23
2003/05/15,29.32,29.32
2003/05/16,28.64,28.64
2003/05/19,34.78,34.78
2003/05/20,34.84,34.84
2003/05/21,36.2,36.2
2003/05/22,33.28,33.28
2003/05/23,33.54,33.54
2003/05/27,32.02,32.02
2003/05/28,30.79,30.79
2003/05/29,30.49,30.49
2003/05/30,28.54,28.54
2003/06/02,28.55,28.55
2003/06/03,30.92,30.92
2003/06/04,29.41,29.41
2003/06/05,30.75,30.75
2003/06/06,28.38,28.38
2003/06/09,29.66,29.66
2003/06/10,28.03,28.03
2003/06/11,26.94,26.94
2003/06/12,26.49,26.49
2003/06/13,27.51,27.51
2003/06/16,26.29,26.29
2003/06/17,27.25,27.25
2003/06/18,26.91,26.91
2003/06/19,27.21,27.21
2003/06/20,26.12,26.12
2003/06/23,27.38,27.38
2003/06/24,28.15,28.15
2003/06/25,27.94,27.94
2003/06/26,26.8,26.8
2003/06/27,26.59,26.59
2003/06/30,27.53,27.53
2003/07/01,29.63,29.63
2003/07/02,27.56,27.56
2003/07/03,28.15,28.15
2003/07/07,25.81,25.81
2003/07/08,26.27,26.27
2003/07/09,26.32,26.32
2003/07/10,26.84,26.84
2003/07/11,25.95,25.95
2003/07/14,25.78,25.78
2003/07/15,26.16,26.16
2003/07/16,25.96,25.96
2003/07/17,28.63,28.63
2003/07/18,28.15,28.15
2003/07/21,29.25,29.25
2003/07/22,28.08,28.08
2003/07/23,27.37,27.37
2003/07/24,25.66,25.66
2003/07/25,25.73,25.73
2003/07/28,25.72,25.72
2003/07/29,25.8,25.8
2003/07/30,25.38,25.38
2003/07/31,24.54,24.54
2003/08/01,25.3,25.3
2003/08/04,27.33,27.33
2003/08/05,26.62,26.62
2003/08/06,29.28,29.28
2003/08/07,29.97,29.97
2003/08/08,28.76,28.76
2003/08/11,27.92,27.92
2003/08/12,26.89,26.89
2003/08/13,26.79,26.79
2003/08/14,24.63,24.63
2003/08/15,24.52,24.52
2003/08/18,24.13,24.13
2003/08/19,24.34,24.34
2003/08/20,24.28,24.28
2003/08/21,23.51,23.51
2003/08/22,23.82,23.82
2003/08/25,24.85,24.85
2003/08/26,26.49,26.49
2003/08/27,25.33,25.33
2003/08/28,24.52,24.52
2003/08/29,24.66,24.66
2003/09/02,26.08,26.08
2003/09/03,25.78,25.78
2003/09/04,25.21,25.21
2003/09/05,25.11,25.11
2003/09/08,24.89,24.89
2003/09/09,25.91,25.91
2003/09/10,26.97,26.97
2003/09/11,26.48,26.48
2003/09/12,27.66,27.66
2003/09/15,26.59,26.59
2003/09/16,24.59,24.59
2003/09/17,24.04,24.04
2003/09/18,22.96,22.96
2003/09/19,23.99,23.99
2003/09/22,28.89,28.89
2003/09/23,29.83,29.83
2003/09/24,30.55,30.55
2003/09/25,32.13,32.13
2003/09/26,32.38,32.38
2003/09/29,32.29,32.29
2003/09/30,33.5,33.5
2003/10/01,31.59,31.59
2003/10/02,30.85,30.85
2003/10/03,28.08,28.08
2003/10/06,29.48,29.48
2003/10/07,31.04,31.04
2003/10/08,29.5,29.5
2003/10/09,27.06,27.06
2003/10/10,27.04,27.04
2003/10/13,26.58,26.58
2003/10/14,26.97,26.97
2003/10/15,26.74,26.74
2003/10/16,25.36,25.36
2003/10/17,25.95,25.95
2003/10/20,24.79,24.79
2003/10/21,24.61,24.61
2003/10/22,27.76,27.76
2003/10/23,26.86,26.86
2003/10/24,26.03,26.03
2003/10/27,25.32,25.32
2003/10/28,23.98,23.98
2003/10/29,24.43,24.43
2003/10/30,23.04,23.04
2003/10/31,22.52,22.52
2003/11/03,21.75,21.75
2003/11/04,22.78,22.78
2003/11/05,22.69,22.69
2003/11/06,21.65,21.65
2003/11/07,22.49,22.49
2003/11/10,22.68,22.68
2003/11/11,22.83,22.83
2003/11/12,22.02,22.02
2003/11/13,22.34,22.34
2003/11/14,22.56,22.56
2003/11/17,26.83,26.83
2003/11/18,29.2,29.2
2003/11/19,27.92,27.92
2003/11/20,29.01,29.01
2003/11/21,27.24,27.24
2003/11/24,23.36,23.36
2003/11/25,22.8,22.8
2003/11/26,23.21,23.21
2003/11/28,22.08,22.08
2003/12/01,22.94,22.94
2003/12/02,22.46,22.46
2003/12/03,20.98,20.98
2003/12/04,20.95,20.95
2003/12/05,20.73,20.73
2003/12/08,21.4,21.4
2003/12/09,20.63,20.63
2003/12/10,20.92,20.92
2003/12/11,20.11,20.11
2003/12/12,20.95,20.95
2003/12/15,20.77,20.77
2003/12/16,20.81,20.81
2003/12/17,21.04,21.04
2003/12/18,19.81,19.81
2003/12/19,19.87,19.87
2003/12/22,19.69,19.69
2003/12/23,19.45,19.45
2003/12/24,19.45,19.45
2003/12/26,19.45,19.45
2003/12/29,20.57,20.57
2003/12/30,21.16,21.16
2003/12/31,21.16,21.16
2004/01/02,21.57,21.57
2004/01/05,21.29,21.29
2004/01/06,20.05,20.05
2004/01/07,19.22,19.22
2004/01/08,18.31,18.31
2004/01/09,20.16,20.16
2004/01/12,20.67,20.67
2004/01/13,20.46,20.46
2004/01/14,19.68,19.68
2004/01/15,18.6,18.6
2004/01/16,17.87,17.87
2004/01/20,18.97,18.97
2004/01/21,17.73,17.73
2004/01/22,18.6,18.6
2004/01/23,18.47,18.47
2004/01/26,18.92,18.92
2004/01/27,19.21,19.21
2004/01/28,19.29,19.29
2004/01/29,20.45,20.45
2004/01/30,21.07,21.07
2004/02/02,20.57,20.57
2004/02/03,21.35,21.35
2004/02/04,21.01,21.01
2004/02/05,20.47,20.47
2004/02/06,20.05,20.05
2004/02/09,18.79,18.79
2004/02/10,18.6,18.6
2004/02/11,18.57,18.57
2004/02/12,18.55,18.55
2004/02/13,19.02,19.02
2004/02/17,18.02,18.02
2004/02/18,17.94,17.94
2004/02/19,17.13,17.13
2004/02/20,17.96,17.96
2004/02/23,18.47,18.47
2004/02/24,19.47,19.47
2004/02/25,18.81,18.81
2004/02/26,18.46,18.46
2004/02/27,18.06,18.06
2004/03/01,17.63,17.63
2004/03/02,17.35,17.35
2004/03/03,17.67,17.67
2004/03/04,17.3,17.3
2004/03/05,17.04,17.04
2004/03/08,17.08,17.08
2004/03/09,18.86,18.86
2004/03/10,18.69,18.69
2004/03/11,23.22,23.22
2004/03/12,24.65,24.65
2004/03/15,28.77,28.77
2004/03/16,27.89,27.89
2004/03/17,24.41,24.41
2004/03/18,26.51,26.51
2004/03/19,26,26
2004/03/22,31.74,31.74
2004/03/23,29.19,29.19
2004/03/24,28.37,28.37
2004/03/25,25.92,25.92
2004/03/26,25.05,25.05
2004/03/29,22.84,22.84
2004/03/30,23.61,23.61
2004/03/31,22.67,22.67
2004/04/01,21.71,21.71
2004/04/02,19.04,19.04
2004/04/05,18.53,18.53
2004/04/06,20.1,20.1
2004/04/07,20.76,20.76
2004/04/08,20.58,20.58
2004/04/12,20.58,20.58
2004/04/13,20.84,20.84
2004/04/14,22.03,22.03
2004/04/15,22.37,22.37
2004/04/16,19.56,19.56
2004/04/19,19.87,19.87
2004/04/20,19.3,19.3
2004/04/21,19.84,19.84
2004/04/22,18,18
2004/04/23,18.59,18.59
2004/04/26,19.5,19.5
2004/04/27,18.93,18.93
2004/04/28,21.14,21.14
2004/04/29,22.28,22.28
2004/04/30,22.73,22.73
2004/05/03,22.02,22.02
2004/05/04,21.83,21.83
2004/05/05,19.88,19.88
2004/05/06,22.91,22.91
2004/05/07,22.99,22.99
2004/05/10,26,26
2004/05/11,24.04,24.04
2004/05/12,25.99,25.99
2004/05/13,25.42,25.42
2004/05/14,25.28,25.28
2004/05/17,26.76,26.76
2004/05/18,25.34,25.34
2004/05/19,23.29,23.29
2004/05/20,23.6,23.6
2004/05/21,22.38,22.38
2004/05/24,24.88,24.88
2004/05/25,21.35,21.35
2004/05/26,21.05,21.05
2004/05/27,20.7,20.7
2004/05/28,20.26,20.26
2004/06/01,22.45,22.45
2004/06/02,20.74,20.74
2004/06/03,20.76,20.76
2004/06/04,19.33,19.33
2004/06/07,19.43,19.43
2004/06/08,19.07,19.07
2004/06/09,19.52,19.52
2004/06/10,18.41,18.41
2004/06/14,20.5,20.5
2004/06/15,18.15,18.15
2004/06/16,17.67,17.67
2004/06/17,18.75,18.75
2004/06/18,18.18,18.18
2004/06/21,17.72,17.72
2004/06/22,18.8,18.8
2004/06/23,17.92,17.92
2004/06/24,17.83,17.83
2004/06/25,18.11,18.11
2004/06/28,18.29,18.29
2004/06/29,18.28,18.28
2004/06/30,18.5,18.5
2004/07/01,19.04,19.04
2004/07/02,18.7,18.7
2004/07/06,19.89,19.89
2004/07/07,19.32,19.32
2004/07/08,19.08,19.08
2004/07/09,18.43,18.43
2004/07/12,19.26,19.26
2004/07/13,18.74,18.74
2004/07/14,18.67,18.67
2004/07/15,18.17,18.17
2004/07/16,17.26,17.26
2004/07/19,18.31,18.31
2004/07/20,18.18,18.18
2004/07/21,17.56,17.56
2004/07/22,19.17,19.17
2004/07/23,19.66,19.66
2004/07/26,20.58,20.58
2004/07/27,19.43,19.43
2004/07/28,19.84,19.84
2004/07/29,18.49,18.49
2004/07/30,18.24,18.24
2004/08/02,19.32,19.32
2004/08/03,18.68,18.68
2004/08/04,19.1,19.1
2004/08/05,18.97,18.97
2004/08/06,22.3,22.3
2004/08/09,22.9,22.9
2004/08/10,21.29,21.29
2004/08/11,22.47,22.47
2004/08/12,23.17,23.17
2004/08/13,23.44,23.44
2004/08/16,21.26,21.26
2004/08/17,21.42,21.42
2004/08/18,20.69,20.69
2004/08/19,20.59,20.59
2004/08/20,18.7,18.7
2004/08/23,18.44,18.44
2004/08/24,17.56,17.56
2004/08/25,17.66,17.66
2004/08/26,17.16,17.16
2004/08/27,16.55,16.55
2004/08/30,17.57,17.57
2004/08/31,18.75,18.75
2004/09/01,17.96,17.96
2004/09/02,17.61,17.61
2004/09/03,16.55,16.55
2004/09/07,16.23,16.23
2004/09/08,16.24,16.24
2004/09/09,16.61,16.61
2004/09/10,16.34,16.34
2004/09/13,16.32,16.32
2004/09/14,16.11,16.11
2004/09/15,16.65,16.65
2004/09/16,16.79,16.79
2004/09/17,16.2,16.2
2004/09/20,16.76,16.76
2004/09/21,16.09,16.09
2004/09/22,17,17
2004/09/23,17.48,17.48
2004/09/24,16.51,16.51
2004/09/27,17.32,17.32
2004/09/28,17,17
2004/09/29,16.54,16.54
2004/09/30,16.51,16.51
2004/10/01,15.57,15.57
2004/10/04,16.16,16.16
2004/10/05,16.35,16.35
2004/10/06,16.29,16.29
2004/10/07,16.75,16.75
2004/10/08,17.12,17.12
2004/10/11,16.69,16.69
2004/10/12,17.48,17.48
2004/10/13,17.64,17.64
2004/10/14,17.82,17.82
2004/10/15,16.82,16.82
2004/10/18,17.55,17.55
2004/10/19,16.97,16.97
2004/10/20,17.75,17.75
2004/10/21,17.45,17.45
2004/10/22,17.01,17.01
2004/10/25,19.24,19.24
2004/10/26,18.71,18.71
2004/10/27,18.1,18.1
2004/10/28,17.57,17.57
2004/10/29,17.37,17.37
2004/11/01,18.13,18.13
2004/11/02,16.9,16.9
2004/11/03,16.35,16.35
2004/11/04,15.38,15.38
2004/11/05,15.6,15.6
2004/11/08,15.54,15.54
2004/11/09,15.08,15.08
2004/11/10,14.62,14.62
2004/11/11,14.36,14.36
2004/11/12,14.37,14.37
2004/11/15,14.98,14.98
2004/11/16,15.12,15.12
2004/11/17,14.69,14.69
2004/11/18,14.81,14.81
2004/11/19,15.43,15.43
2004/11/22,15.69,15.69
2004/11/23,15.92,15.92
2004/11/24,15.81,15.81
2004/11/26,15.62,15.62
2004/11/29,15.59,15.59
2004/11/30,16.56,16.56
2004/12/01,15.64,15.64
2004/12/02,15.67,15.67
2004/12/03,15.71,15.71
2004/12/06,15.73,15.73
2004/12/07,15.74,15.74
2004/12/08,15.61,15.61
2004/12/09,15.82,15.82
2004/12/10,15.67,15.67
2004/12/13,15.11,15.11
2004/12/14,15.14,15.14
2004/12/15,14.72,14.72
2004/12/16,13.44,13.44
2004/12/17,14.15,14.15
2004/12/20,13.36,13.36
2004/12/21,12.64,12.64
2004/12/22,12.99,12.99
2004/12/23,12.94,12.94
2004/12/27,12.96,12.96
2004/12/28,13.1,13.1
2004/12/29,13.74,13.74
2004/12/30,14.07,14.07
2004/12/31,,
2005/01/03,14.47,14.47
2005/01/04,14.51,14.51
2005/01/05,14.42,14.42
2005/01/06,13.8,13.8
2005/01/07,13.57,13.57
2005/01/10,12.92,12.92
2005/01/11,13.68,13.68
2005/01/12,14.05,14.05
2005/01/13,13.64,13.64
2005/01/14,13.57,13.57
2005/01/18,13.17,13.17
2005/01/19,13.63,13.63
2005/01/20,14.17,14.17
2005/01/21,13.96,13.96
2005/01/24,14.11,14.11
2005/01/25,13.63,13.63
2005/01/26,13.32,13.32
2005/01/27,12.46,12.46
2005/01/28,12.81,12.81
2005/01/31,12.72,12.72
2005/02/01,12.36,12.36
2005/02/02,12.25,12.25
2005/02/03,12.38,12.38
2005/02/04,11.6,11.6
2005/02/07,11.99,11.99
2005/02/08,11.92,11.92
2005/02/09,12.19,12.19
2005/02/10,12.04,12.04
2005/02/11,11.99,11.99
2005/02/14,12.52,12.52
2005/02/15,12.35,12.35
2005/02/16,13.66,13.66
2005/02/17,13.57,13.57
2005/02/18,13.01,13.01
2005/02/22,13.49,13.49
2005/02/23,13.99,13.99
2005/02/24,13.19,13.19
2005/02/25,12.21,12.21
2005/02/28,12.89,12.89
2005/03/01,12.35,12.35
2005/03/02,12.86,12.86
2005/03/03,12.57,12.57
2005/03/04,11.93,11.93
2005/03/07,11.72,11.72
2005/03/08,12,12
2005/03/09,12.53,12.53
2005/03/10,13.47,13.47
2005/03/11,12.96,12.96
2005/03/14,13.35,13.35
2005/03/15,12.49,12.49
2005/03/16,14.57,14.57
2005/03/17,13.46,13.46
2005/03/18,12.83,12.83
2005/03/21,13.39,13.39
2005/03/22,13.36,13.36
2005/03/23,13.47,13.47
2005/03/24,12.48,12.48
2005/03/28,12.48,12.48
2005/03/29,13.06,13.06
2005/03/30,13.27,13.27
2005/03/31,13.24,13.24
2005/04/01,12.61,12.61
2005/04/04,13.67,13.67
2005/04/05,12.72,12.72
2005/04/06,12.29,12.29
2005/04/07,11.86,11.86
2005/04/08,11.79,11.79
2005/04/11,12.02,12.02
2005/04/12,12.47,12.47
2005/04/13,12.21,12.21
2005/04/14,12.24,12.24
2005/04/15,15.39,15.39
2005/04/18,18.31,18.31
2005/04/19,17.18,17.18
2005/04/20,17.38,17.38
2005/04/21,16.8,16.8
2005/04/22,15.26,15.26
2005/04/25,15.12,15.12
2005/04/26,15.05,15.05
2005/04/27,16.59,16.59
2005/04/28,16.53,16.53
2005/04/29,16.79,16.79
2005/05/02,15.96,15.96
2005/05/03,15.15,15.15
2005/05/04,14.33,14.33
2005/05/05,13.53,13.53
2005/05/06,13.3,13.3
2005/05/09,14.23,14.23
2005/05/10,15.28,15.28
2005/05/11,15.66,15.66
2005/05/12,14.85,14.85
2005/05/13,15.07,15.07
2005/05/16,15.52,15.52
2005/05/17,15.69,15.69
2005/05/18,14.09,14.09
2005/05/19,13.79,13.79
2005/05/20,13.51,13.51
2005/05/23,13.21,13.21
2005/05/24,13.39,13.39
2005/05/25,13.47,13.47
2005/05/26,12.71,12.71
2005/05/27,12.95,12.95
2005/05/31,13.51,13.51
2005/06/01,13,13
2005/06/02,12.87,12.87
2005/06/03,12.94,12.94
2005/06/06,13.36,13.36
2005/06/07,12.67,12.67
2005/06/08,12.99,12.99
2005/06/09,13.22,13.22
2005/06/10,12.7,12.7
2005/06/13,12.76,12.76
2005/06/14,12.38,12.38
2005/06/15,13.48,13.48
2005/06/16,13.02,13.02
2005/06/17,12.56,12.56
2005/06/20,12.91,12.91
2005/06/21,12.45,12.45
2005/06/22,12.39,12.39
2005/06/23,11.92,11.92
2005/06/24,12.52,12.52
2005/06/27,13.3,13.3
2005/06/28,12.68,12.68
2005/06/29,12.26,12.26
2005/06/30,12.38,12.38
2005/07/01,11.94,11.94
2005/07/05,12.6,12.6
2005/07/06,12.25,12.25
2005/07/07,15.72,15.72
2005/07/08,12.96,12.96
2005/07/11,13.17,13.17
2005/07/12,13.87,13.87
2005/07/13,13.17,13.17
2005/07/14,12.98,12.98
2005/07/15,12.77,12.77
2005/07/18,12.67,12.67
2005/07/19,12.5,12.5
2005/07/20,13.03,13.03
2005/07/21,13.75,13.75
2005/07/22,13.65,13.65
2005/07/25,14.11,14.11
2005/07/26,13.39,13.39
2005/07/27,12.84,12.84
2005/07/28,12.97,12.97
2005/07/29,13.28,13.28
2005/08/01,13.52,13.52
2005/08/02,12.81,12.81
2005/08/03,13.37,13.37
2005/08/04,14.16,14.16
2005/08/05,14.96,14.96
2005/08/08,15.21,15.21
2005/08/09,14.46,14.46
2005/08/10,13.98,13.98
2005/08/11,14.75,14.75
2005/08/12,14.96,14.96
2005/08/15,15.3,15.3
2005/08/16,15.61,15.61
2005/08/17,15.92,15.92
2005/08/18,15.77,15.77
2005/08/19,14.71,14.71
2005/08/22,14.8,14.8
2005/08/23,15.33,15.33
2005/08/24,15.3,15.3
2005/08/25,15.87,15.87
2005/08/26,16.74,16.74
2005/08/29,16.67,16.67
2005/08/30,15.94,15.94
2005/08/31,15.15,15.15
2005/09/01,14.75,14.75
2005/09/02,15.02,15.02
2005/09/06,14.29,14.29
2005/09/07,14.22,14.22
2005/09/08,14.19,14.19
2005/09/09,14.08,14.08
2005/09/12,14.74,14.74
2005/09/13,15.78,15.78
2005/09/14,15.35,15.35
2005/09/15,15.31,15.31
2005/09/16,15.48,15.48
2005/09/19,14.75,14.75
2005/09/20,14.67,14.67
2005/09/21,15.67,15.67
2005/09/22,15.6,15.6
2005/09/23,14.85,14.85
2005/09/26,14.45,14.45
2005/09/27,14.79,14.79
2005/09/28,14.68,14.68
2005/09/29,15.25,15.25
2005/09/30,14.56,14.56
2005/10/03,14.56,14.56
2005/10/04,14.97,14.97
2005/10/05,15.86,15.86
2005/10/06,16.45,16.45
2005/10/07,16.46,16.46
2005/10/10,16.61,16.61
2005/10/11,16.47,16.47
2005/10/12,17.1,17.1
2005/10/13,17.74,17.74
2005/10/14,16.63,16.63
2005/10/17,16.52,16.52
2005/10/18,16.52,16.52
2005/10/19,18.74,18.74
2005/10/20,18.54,18.54
2005/10/21,18.32,18.32
2005/10/24,17.14,17.14
2005/10/25,17.25,17.25
2005/10/26,16.47,16.47
2005/10/27,17.69,17.69
2005/10/28,17.88,17.88
2005/10/31,17.43,17.43
2005/11/01,17.54,17.54
2005/11/02,16.93,16.93
2005/11/03,15.84,15.84
2005/11/04,15.52,15.52
2005/11/07,16.08,16.08
2005/11/08,15.86,15.86
2005/11/09,15.08,15.08
2005/11/10,14.85,14.85
2005/11/11,14.37,14.37
2005/11/14,14.65,14.65
2005/11/15,15.39,15.39
2005/11/16,15.04,15.04
2005/11/17,14.83,14.83
2005/11/18,14.75,14.75
2005/11/21,13.81,13.81
2005/11/22,13.58,13.58
2005/11/23,13.19,13.19
2005/11/25,13.34,13.34
2005/11/28,13.88,13.88
2005/11/29,14.04,14.04
2005/11/30,13.96,13.96
2005/12/01,12.99,12.99
2005/12/02,12.94,12.94
2005/12/05,13.75,13.75
2005/12/06,13.42,13.42
2005/12/07,13.85,13.85
2005/12/08,13.59,13.59
2005/12/09,13.11,13.11
2005/12/12,13.28,13.28
2005/12/13,13.1,13.1
2005/12/14,13.53,13.53
2005/12/15,13.42,13.42
2005/12/16,12.36,12.36
2005/12/19,12.58,12.58
2005/12/20,12.4,12.4
2005/12/21,12.46,12.46
2005/12/22,12.47,12.47
2005/12/23,12.07,12.07
2005/12/27,12.61,12.61
2005/12/28,13.17,13.17
2005/12/29,13.33,13.33
2005/12/30,14.48,14.48
2006/01/03,14.31,14.31
2006/01/04,13.95,13.95
2006/01/05,14.14,14.14
2006/01/06,13.73,13.73
2006/01/09,14.36,14.36
2006/01/10,14.51,14.51
2006/01/11,13.98,13.98
2006/01/12,13.65,13.65
2006/01/13,14.39,14.39
2006/01/17,15.25,15.25
2006/01/18,15.81,15.81
2006/01/19,15.43,15.43
2006/01/20,16,16
2006/01/23,16.31,16.31
2006/01/24,15.66,15.66
2006/01/25,14.98,14.98
2006/01/26,14.77,14.77
2006/01/27,15.15,15.15
2006/01/30,15.52,15.52
2006/01/31,15.85,15.85
2006/02/01,15.42,15.42
2006/02/02,16.18,16.18
2006/02/03,16.04,16.04
2006/02/06,16.34,16.34
2006/02/07,16.4,16.4
2006/02/08,16.2,16.2
2006/02/09,15.51,15.51
2006/02/10,15.72,15.72
2006/02/13,15.9,15.9
2006/02/14,16.09,16.09
2006/02/15,16.26,16.26
2006/02/16,14.87,14.87
2006/02/17,14.59,14.59
2006/02/21,15.13,15.13
2006/02/22,14.29,14.29
2006/02/23,14.66,14.66
2006/02/24,14.25,14.25
2006/02/27,14.03,14.03
2006/02/28,15.04,15.04
2006/03/01,14.4,14.4
2006/03/02,14.93,14.93
2006/03/03,15.31,15.31
2006/03/06,15.19,15.19
2006/03/07,15.69,15.69
2006/03/08,15.79,15.79
2006/03/09,15.29,15.29
2006/03/10,14.18,14.18
2006/03/13,14.03,14.03
2006/03/14,13.86,13.86
2006/03/15,13.64,13.64
2006/03/16,13.41,13.41
2006/03/17,13.4,13.4
2006/03/20,14.03,14.03
2006/03/21,13.64,13.64
2006/03/22,13.54,13.54
2006/03/23,13.61,13.61
2006/03/24,13.03,13.03
2006/03/27,14.62,14.62
2006/03/28,14.78,14.78
2006/03/29,14.31,14.31
2006/03/30,13.61,13.61
2006/03/31,14.01,14.01
2006/04/03,13.88,13.88
2006/04/04,14.31,14.31
2006/04/05,13.79,13.79
2006/04/06,13.55,13.55
2006/04/07,14.35,14.35
2006/04/10,14.44,14.44
2006/04/11,15.36,15.36
2006/04/12,15.38,15.38
2006/04/13,15.08,15.08
2006/04/17,15.08,15.08
2006/04/18,15.38,15.38
2006/04/19,14.91,14.91
2006/04/20,14.8,14.8
2006/04/21,14.48,14.48
2006/04/24,15.29,15.29
2006/04/25,14.9,14.9
2006/04/26,14.43,14.43
2006/04/27,14.72,14.72
2006/04/28,14.71,14.71
2006/05/01,14.71,14.71
2006/05/02,15.06,15.06
2006/05/03,15.89,15.89
2006/05/04,14.87,14.87
2006/05/05,14,14
2006/05/08,14.53,14.53
2006/05/09,14.28,14.28
2006/05/10,14.7,14.7
2006/05/11,15.18,15.18
2006/05/12,16.45,16.45
2006/05/15,18.04,18.04
2006/05/16,17.24,17.24
2006/05/17,18.62,18.62
2006/05/18,21.47,21.47
2006/05/19,20.65,20.65
2006/05/22,24.67,24.67
2006/05/23,22.33,22.33
2006/05/24,24.36,24.36
2006/05/25,21.92,21.92
2006/05/26,20.38,20.38
2006/05/30,24.08,24.08
2006/05/31,23.05,23.05
2006/06/01,21.53,21.53
2006/06/02,20.74,20.74
2006/06/05,21.77,21.77
2006/06/06,23.78,23.78
2006/06/07,22.61,22.61
2006/06/08,24.81,24.81
2006/06/09,22.87,22.87
