"Date","Standardized_score","Prices","Policy","Finance","None","Growth","Global","Other"
"2013-10-02",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-11-07",-0.437087987684724,0,-0.36423998973727,-0.072847997947454,0,0,0,0
"2013-12-05",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-01-09",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-02-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-03-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-04-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-05-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-06-05",-0.437087987684724,0,-0.393379188916252,-0.0437087987684724,0,0,0,0
"2014-07-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-08-07",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-09-04",-1.08320222745237,0,-0.902668522876978,-0.180533704575396,0,0,0,0
"2014-10-02",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-11-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-12-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2014-12-14",-2.15480633243287,0,-1.61610474932465,-0.538701583108217,0,0,0,0
"2015-01-22",0.981211563024751,0,0.735908672268563,0.245302890756188,0,0,0,0
"2015-03-05",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2015-03-15",-0.846818969000795,0,-0.635114226750596,-0.211704742250199,0,0,0,0
"2015-04-15",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2015-06-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2015-07-16",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2015-09-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
